run,arch,stage,block,n_queries,n_keys,head_dim,eff_keys,std_eff_keys,energy_std,std_energy_std,peak_x_unif,std_peak_x_unif,key0_x_unif,std_key0_x_unif,key_row_spread,std_key_row_spread,key_row_range,std_key_row_range,ctrl_eff_frac,std_ctrl_eff_frac,eff_frac,std_eff_frac,keys_identical,collapsed,n_skulls,skull_ids,row_mass,std_row_mass,frac_starved,std_frac_starved
pp_attn,paper+pp_attn,encoder,E-SA2,2048,2048,256,2047.999918619792,5.7544497166873984e-05,0.0009083451780801,0.0001450722098165,1.001610239346822,0.0002114855747227,1.0,1.946679546660724e-07,0.0041764316459496,0.0003387039474723,0.0507296808063983,0.0039685714361863,1.0000000794728596,5.6195798014525375e-08,0.9999999602635702,2.8097899007262688e-08,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,encoder,E-SA3,2048,2048,256,2047.999837239584,0.0001150889943337,0.000925213098526,0.0001475338468466,1.0017275015513103,0.0002927513557833,1.00000003973643,3.6850049080434257e-07,0.0045178709551692,0.0003816410299303,0.0531270938615004,0.0026588348731681,1.0000001192092896,0.0,0.9999999205271404,5.6195798014525375e-08,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,encoder,E-SA4,2048,2048,256,2047.9994303385413,0.0003203942006026,0.0012048936720627,0.0002069359766384,1.0022331078847249,0.0003692419861885,0.9999999602635702,6.625386874092844e-07,0.0049602248085041,0.0004369099381799,0.055448063959678,0.0012449803842718,1.00000003973643,5.6195798014525375e-08,0.9999997218449912,1.5644248076303426e-07,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,encoder,E-SA5,2048,2048,512,2048.0,0.0,0.0004682031479508,9.06261732935983e-05,1.0011295874913533,0.0002006530519346,0.9999999602635702,2.8097899007262688e-08,0.0030321133478234,0.0002803175786605,0.0512717391053835,0.0056997597369618,1.0000001192092896,0.0,1.0,0.0,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,encoder,E-SA6,2048,2048,512,2047.999837239584,0.0001150889943337,0.0006845380024363,0.0001254477337217,1.001754959424337,0.0002933299919031,1.00000003973643,5.6195798014525375e-08,0.0036662224835405,0.0003526343419813,0.0613447825113932,0.0091975120575767,1.0000001192092896,0.0,0.9999999205271404,5.6195798014525375e-08,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,encoder,E-SA7,2048,2048,512,2047.9990234375,0.0005274040281907,0.0010803684902687,0.0002144441085763,1.0029765764872234,0.0006074775746484,1.0,0.0,0.0044134402026732,0.0004459354521391,0.0841684937477111,0.0145030300678982,1.0000000794728596,5.6195798014525375e-08,0.9999995231628418,2.575214981400117e-07,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,encoder,E-SA8,2048,2048,512,2047.997884114584,0.0008933308268269,0.0013881455524824,0.0003495692798182,1.0036799907684326,0.0008550759329053,0.9999999602635702,2.1945160661513134e-07,0.0052846232429146,0.000564640699142,0.1285886069138845,0.0224680674568479,1.0000001192092896,0.0,0.999998966852824,4.3619669278661707e-07,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,D1,D1-STA1,1024,2049,1024,2048.595458984375,0.0318644826654043,0.0151857181141773,0.0009529106704052,1.2819635073343914,0.0043194603916823,0.9944921135902404,0.00082852364565,0.007449364910523,0.0005434605751079,1.4715276161829631,0.0036203301524721,0.9999999602635702,5.6195798014525375e-08,0.9998025666102368,1.5551236049489678e-05,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,D1,D1-STA2,1024,2049,1024,2048.728841145833,0.0206336946495848,0.0158230895176529,0.0009389117099638,1.243968923886617,0.0015253214399352,0.9972281058629354,0.0003322605997898,0.007449364910523,0.0005434605751079,1.4715276161829631,0.0036203301524721,1.0,0.0,0.999867662833496,1.0070129160363525e-05,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,D1,D1-STA3,1024,2049,1024,2048.7538248697915,0.0242215172065224,0.0193622671067714,0.0012864538720633,1.2108308871587117,0.0023085927020864,0.9979628523190816,0.0002556037054962,0.007449364910523,0.0005434605751079,1.4715276161829631,0.0036203301524721,0.9999999205271404,5.6195798014525375e-08,0.999879855963783,1.182114065716077e-05,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,D1,D1-STA4,1024,2049,1024,2048.7577311197915,0.0251171018586808,0.0184257483730713,0.0005108985099688,1.2175050179163616,0.0021019275680334,0.9986413915952048,0.0001820597007873,0.007449364910523,0.0005434605751079,1.4715276161829631,0.0036203301524721,0.9999998807907104,0.0,0.9998817623815478,1.2258224430786184e-05,False,True,3,083 053 070,1.0,0.0,0.0,0.0
pp_attn,paper+pp_attn,D2,D2-STA1,3072,3072,426,2945.955485026041,3.225666117649282,0.2663692037264506,0.0037001678312943,1.4897983471552532,0.0053898270828922,1.0007465680440266,0.0003979841523707,0.0934754734237988,0.0011159292475894,0.7202895681063334,0.0214549804287553,0.999896009763082,2.871489805402703e-06,0.9589698844485812,0.0010500215226722,False,False,3,083 053 070,1.0,0.0,0.0,0.0
