run,id,definition,defect_gt_%,defect_cov_mm,defect_HD95_mm,defect_n_pred,defect_prec_mm,defect_F1@0.05
notext_r2,080,implant,5.891927083333334,2.971087150096295,4.588944088757142,366,2.8858411995366873,1.0
notext_r2,010,5mm,7.861328125,3.5078281930267283,5.01851232489322,556,3.100985733086319,0.9895397489539749
notext_r2,010,6mm,5.517578125,3.6604870503819718,5.020836700680341,336,3.499353985211939,0.9836628869521756
notext_r2,010,implant,6.93359375,3.5481790820716324,4.926080353837031,357,3.3324818827887044,0.9964664310954063
notext_r2,000,5mm,5.078125,2.5475275994152256,3.8899088257482877,381,2.530341973834879,0.9986859395532194
notext_r2,000,6mm,4.134114583333334,2.5491037836828996,3.8759637744023463,277,2.547993972608606,0.996376811594203
notext_r2,000,implant,5.501302083333334,2.588128009367578,3.924809445343508,319,2.5556065606584046,1.0
notext_r2,018,5mm,6.998697916666667,3.3497064812317077,4.921907365235679,493,2.9929527505434184,0.9906103286384975
notext_r2,018,6mm,5.257161458333334,3.3499064031555696,4.8746611776668445,336,3.3336843946890746,0.980368201937806
notext_r2,018,implant,6.656901041666667,3.354702331295981,4.880288648388252,338,3.13962940526263,0.995085995085995
notext_r2,030,5mm,7.503255208333333,2.7460639502233546,4.277365143032161,541,2.6088268215566557,0.9934497816593887
notext_r2,030,6mm,5.908203125,2.6751455999100786,4.133168824908824,377,2.6645620340983367,0.9919335828152165
notext_r2,030,implant,7.486979166666667,2.6771170619704474,4.167171426890435,441,2.590296290488229,0.9978213507625272
notext_r2,073,5mm,6.022135416666666,3.548778109231719,5.103755765467262,414,3.076077332650239,0.9592123769338958
notext_r2,073,6mm,4.6875,3.6633773725657335,5.0893674066767725,275,3.3944073666944674,0.9413854351687388
notext_r2,073,implant,6.184895833333334,3.5519432455012954,5.058604202145381,316,3.254234418002568,0.9645776566757494
notext_r2,033,5mm,6.803385416666667,3.8238974741384286,5.284962546605858,401,3.317644813508375,0.9679012345679012
notext_r2,033,6mm,5.387369791666666,3.8857057171172844,5.043134822237529,327,3.8080126267243233,0.9162186650558745
notext_r2,033,implant,6.93359375,3.819495095038818,5.0466561923963695,334,3.5668228516505174,0.9759615384615384
notext_r2,090,5mm,7.877604166666667,3.9833766586109367,7.400738066870911,471,3.1908363892287492,0.9208472686733556
notext_r2,090,6mm,6.103515625,3.9969973407482224,7.348343971591633,370,3.5928645298607274,0.9026359799315123
notext_r2,090,implant,7.486979166666667,4.143061102875821,7.7084022023862016,352,3.3943661269504246,0.906064209274673
notext_r2,004,5mm,5.387369791666666,3.267209042839654,5.302076572010701,376,2.9620687088291766,0.9640062597809077
notext_r2,004,6mm,4.1015625,3.209224467486569,5.247694554424554,253,3.0318268498686765,0.9483397274771794
notext_r2,004,implant,5.598958333333334,3.249510500354796,5.25609777624934,292,2.999294203533921,0.9685157421289354
notext_r2,076,5mm,5.989583333333334,3.004137201675502,5.023331363554623,508,2.7768189336400266,0.9806094182825486
notext_r2,076,6mm,3.90625,2.9206770166990417,4.695955987371429,279,2.8271990728566982,0.9788305298089026
notext_r2,076,implant,4.801432291666666,2.8996090557499397,4.758141831623624,275,2.6799647897022387,0.9931740614334471
notext_r2,077,5mm,4.345703125,2.864332641617867,4.341360888283527,306,2.691203157809927,0.9838213066114314
notext_r2,077,6mm,3.4993489583333335,2.884792198450156,4.297335339453088,236,2.811977300594483,0.9801027538432148
notext_r2,077,implant,4.947916666666666,2.8831144897998167,4.298926942701649,289,2.760186165643784,0.9882287899380341
notext_r2,012,5mm,6.868489583333333,2.8988420322780977,4.430064622121624,508,2.770409474040094,0.9940405244338498
notext_r2,012,6mm,4.817708333333334,2.852640608995694,4.388978296738045,316,2.842980003553034,0.9935545656056987
notext_r2,012,implant,6.201171875,2.9210625083757336,4.384119704902444,347,2.8011527226581254,0.9986859395532194
notext_r2,031,5mm,6.526692708333333,2.9444803716245214,4.653592127862698,462,2.784033166701324,0.992462311557789
notext_r2,031,6mm,5.436197916666666,2.8812180366471414,4.552074131562394,378,2.8684095286165543,0.9893048128342246
notext_r2,031,implant,7.161458333333333,2.840547968986034,4.551709858718044,445,2.7639571873046793,1.0
pp_attn,083,5mm,6.689453125,4.611525676044601,9.420057805153299,414,2.9685106357756355,0.8240343347639485
pp_attn,083,6mm,3.6946614583333335,4.897818954472413,9.605145526786638,195,3.410195147128948,0.7534450978671113
pp_attn,083,implant,4.703776041666666,4.557101066670929,8.896363150244566,177,2.962226519072113,0.8131416837782341
pp_attn,053,5mm,6.8359375,4.093815921615153,7.550118129478322,434,3.0915556760365095,0.955223880597015
pp_attn,053,6mm,4.248046875,4.232390679322313,7.5756201919594055,249,3.4374743641198013,0.9411764705882353
pp_attn,053,implant,5.501302083333334,4.16590926508854,7.62270959572798,235,3.1605160614794183,0.9371069182389937
pp_attn,070,5mm,6.461588541666667,2.8307528681183385,4.567335370171068,495,2.719810720304122,0.9911054637865311
pp_attn,070,6mm,4.78515625,2.65377321958577,4.057491602539223,333,2.67952683350065,0.9937869047068436
pp_attn,070,implant,6.119791666666666,2.6659670591695295,4.053492301266809,376,2.6540139038079213,1.0
pp_attn,045,5mm,4.899088541666666,2.8880749857211843,4.18236599828557,317,2.795225300610294,0.9871758123931761
pp_attn,045,6mm,4.264322916666666,2.9079982098902333,4.181975549216018,288,2.871222585948891,0.9714457141298715
pp_attn,045,implant,6.15234375,2.8396835318568567,4.137217588625696,361,2.8137848750469776,0.9876088859869113
pp_attn,044,5mm,7.649739583333333,3.0051948784307387,4.834665232149339,617,2.811092923279566,0.9859762675296655
pp_attn,044,6mm,5.289713541666666,2.863751121860257,4.6026612586964335,365,2.848120211850633,0.995550286839264
pp_attn,044,implant,6.54296875,2.8290654935438626,4.418096516689181,394,2.796122700927707,0.9987546699875467
pp_attn,039,5mm,4.98046875,3.2420993807828933,4.553858210052295,250,2.92827536485343,0.9583861860141577
pp_attn,039,6mm,4.475911458333334,3.221410276257918,4.517590409755662,263,3.332007349619238,0.8785771096174539
pp_attn,039,implant,6.087239583333334,3.1849864138735353,4.451562718601577,288,2.9589528764760487,0.9635060405788165
pp_attn,022,5mm,6.201171875,3.6932075299680798,4.9492755952333916,403,3.385859770462744,0.9683229020309108
pp_attn,022,6mm,5.17578125,3.7420660007808078,4.799828989147672,318,3.729156484347058,0.9317933543330471
pp_attn,022,implant,6.73828125,3.637661123946259,4.794446510945458,374,3.5044603040371194,0.9751781032336662
pp_attn,080,5mm,7.747395833333333,3.641494321725965,6.919173959939659,551,3.0538475909425054,0.9410456062291435
pp_attn,080,6mm,4.768880208333334,3.2424389774154694,5.384551600640389,354,3.26392477550729,0.970517983682347
pp_attn,080,implant,5.891927083333334,3.230363730059213,5.281455857410796,352,3.1142215195227436,0.9802816901408451
pp_attn,010,5mm,7.861328125,3.4075874987998116,5.06391283747062,558,3.132269093666616,0.9874213836477987
pp_attn,010,6mm,5.517578125,3.448077890803832,4.715532554908516,361,3.400208480096023,0.9915032141091149
pp_attn,010,implant,6.93359375,3.370454776501798,4.676460115725301,376,3.275635035510971,0.9976470588235293
pp_attn,000,5mm,5.078125,2.4963402992458805,3.9423385638125747,389,2.536308088624659,0.9955058225668953
pp_attn,000,6mm,4.134114583333334,2.4364634482067324,3.7509120694506426,298,2.498835358832559,0.9932432432432432
pp_attn,000,implant,5.501302083333334,2.406536243224104,3.7520497345183776,344,2.463419788352877,0.9985443959243085
pp_attn,018,5mm,6.998697916666667,3.4451932042352396,5.29626472441558,458,2.9455578229098562,0.9798339264531436
pp_attn,018,6mm,5.257161458333334,3.4117625464170156,5.110533252508812,320,3.298539658739066,0.9735155279503105
pp_attn,018,implant,6.656901041666667,3.4697543517271154,5.205677990027904,307,3.1091084577717054,0.9838509316770186
pp_attn,030,5mm,7.503255208333333,3.0415025654320793,4.759556307150583,527,2.781388673200496,0.9890350877192984
pp_attn,030,6mm,5.908203125,2.9994773587568977,4.6387780871945825,372,2.8592739639100064,0.9918619062551329
pp_attn,030,implant,7.486979166666667,2.9892651213099257,4.673683726264942,435,2.8478525334994296,0.9978213507625272
pp_attn,073,5mm,6.022135416666666,3.46576818717848,4.920456641225377,427,3.1433847341636354,0.9767794337679497
pp_attn,073,6mm,4.6875,3.534209380786646,4.8682182490407,295,3.4158215909290934,0.9537166727341161
pp_attn,073,implant,6.184895833333334,3.470033987423475,4.862088646059237,336,3.2429534740870802,0.9811581249102197
pp_attn,033,5mm,6.803385416666667,3.3383571998273056,4.689245787432542,477,3.0581111010187154,0.9891172914147521
pp_attn,033,6mm,5.387369791666666,3.3494712425030517,4.619282127613039,357,3.2442531933692287,0.9799414563383444
pp_attn,033,implant,6.93359375,3.264548497548935,4.592834143936687,398,3.15896259323214,0.9964664310954063
pp_attn,090,5mm,7.877604166666667,4.320178913175211,9.028110014576185,485,3.169672555144234,0.869158878504673
pp_attn,090,6mm,6.103515625,4.3083480600655415,8.780725941617295,379,3.489453149841145,0.8514099517357963
pp_attn,090,implant,7.486979166666667,4.484534486056389,9.097271471070428,370,3.299041511562867,0.85
pp_attn,004,5mm,5.387369791666666,3.2582930864963924,5.971632332869586,370,2.9150413675348053,0.945859872611465
pp_attn,004,6mm,4.1015625,3.2178541305666144,5.765816631302397,276,3.0921217212260936,0.9104373914416548
pp_attn,004,implant,5.598958333333334,3.2524207531521676,5.813174295428181,300,2.9381207916515932,0.9464012251148546
pp_attn,076,5mm,5.989583333333334,3.3579647339704057,5.466014464574383,499,3.008570812347406,0.9706293706293706
pp_attn,076,6mm,3.90625,3.3883835476716366,5.258597496233696,307,3.3345562887583307,0.9542820164553452
pp_attn,076,implant,4.801432291666666,3.335421719319927,5.343505152260426,281,3.1292764834203957,0.9739130434782608
pp_attn,077,5mm,4.345703125,2.5905967755943813,4.202356276505448,317,2.539312102358413,0.9893357854259714
pp_attn,077,6mm,3.4993489583333335,2.539744478734773,3.9074076951379975,248,2.5530639675865254,0.991612055188327
pp_attn,077,implant,4.947916666666666,2.5511585325669164,3.9867471403066626,308,2.5704009946613717,0.9951059308390754
pp_attn,012,5mm,6.868489583333333,3.027338487495887,4.726722379815362,515,2.8821674756443483,0.9916367980884111
pp_attn,012,6mm,4.817708333333334,2.9906789150849447,4.569324194121361,320,3.005357095685955,0.9919323938865
pp_attn,012,implant,6.201171875,3.069508929864815,4.746583719392179,345,2.9156265532324617,0.9947229551451187
pp_attn,031,5mm,6.526692708333333,2.799464071356283,4.448046025485706,465,2.6642553015484673,0.9899244332493703
pp_attn,031,6mm,5.436197916666666,2.692605365020127,4.254928083518648,364,2.649265800603562,0.9915051765330501
pp_attn,031,implant,7.161458333333333,2.655699128914242,4.249499023062057,439,2.608202973099211,0.9965792474344356
